timestamp,electricity_cost,year,month,day,hour,day_of_week
2023-02-22 04:59:11,18.306,2023,2,22,4,2
2023-02-22 05:59:11,19.044,2023,2,22,5,2
2023-02-22 06:59:11,19.397,2023,2,22,6,2
2023-02-22 07:59:11,18.101,2023,2,22,7,2
2023-02-22 08:59:11,16.803,2023,2,22,8,2
2023-02-22 09:59:11,15.217,2023,2,22,9,2
2023-02-22 10:59:11,15.662,2023,2,22,10,2
2023-02-22 11:59:11,16.218,2023,2,22,11,2
2023-02-22 12:59:11,16.499,2023,2,22,12,2
2023-02-22 13:59:11,17.942,2023,2,22,13,2
2023-02-22 14:59:11,18.09,2023,2,22,14,2
2023-02-22 15:59:11,18.151,2023,2,22,15,2
2023-02-22 16:59:11,16.499,2023,2,22,16,2
2023-02-22 17:59:11,11.989,2023,2,22,17,2
2023-02-22 18:59:11,10.014,2023,2,22,18,2
2023-02-22 19:59:11,6.285,2023,2,22,19,2
2023-02-22 20:59:11,3.759,2023,2,22,20,2
2023-02-22 21:59:11,3.161,2023,2,22,21,2
2023-02-22 22:59:11,3.321,2023,2,22,22,2
2023-02-22 23:59:11,3.379,2023,2,22,23,2
2023-02-23 00:59:11,3.375,2023,2,23,0,3
2023-02-23 01:59:11,3.62,2023,2,23,1,3
2023-02-23 02:59:11,4.157,2023,2,23,2,3
2023-02-23 03:59:11,4.413,2023,2,23,3,3
2023-02-23 04:59:11,5.784,2023,2,23,4,3
2023-02-23 05:59:11,8.675,2023,2,23,5,3
2023-02-23 06:59:11,8.573,2023,2,23,6,3
2023-02-23 07:59:11,8.05,2023,2,23,7,3
2023-02-23 08:59:11,10.814,2023,2,23,8,3
2023-02-23 09:59:11,12.178,2023,2,23,9,3
2023-02-23 10:59:11,12.06,2023,2,23,10,3
2023-02-23 11:59:11,11.914,2023,2,23,11,3
2023-02-23 12:59:11,11.751,2023,2,23,12,3
2023-02-23 13:59:11,11.781,2023,2,23,13,3
2023-02-23 14:59:11,12.099,2023,2,23,14,3
2023-02-23 15:59:11,13.267,2023,2,23,15,3
2023-02-23 16:59:11,13.365,2023,2,23,16,3
2023-02-23 17:59:11,12.209,2023,2,23,17,3
2023-02-23 18:59:11,11.462,2023,2,23,18,3
2023-02-23 19:59:11,11.398,2023,2,23,19,3
2023-02-23 20:59:11,9.9,2023,2,23,20,3
2023-02-23 21:59:11,8.064,2023,2,23,21,3
2023-02-23 22:59:11,6.593,2023,2,23,22,3
2023-02-23 23:59:11,5.288,2023,2,23,23,3
2023-02-24 00:59:11,4.949,2023,2,24,0,4
2023-02-24 01:59:11,4.947,2023,2,24,1,4
2023-02-24 02:59:11,5.496,2023,2,24,2,4
2023-02-24 03:59:11,8.305,2023,2,24,3,4
2023-02-24 04:59:11,12.126,2023,2,24,4,4
2023-02-24 05:59:11,11.915,2023,2,24,5,4
2023-02-24 06:59:11,14.284,2023,2,24,6,4
2023-02-24 07:59:11,14.98,2023,2,24,7,4
2023-02-24 08:59:11,14.846,2023,2,24,8,4
2023-02-24 09:59:11,16.499,2023,2,24,9,4
2023-02-24 10:59:11,16.5,2023,2,24,10,4
2023-02-24 11:59:11,16.5,2023,2,24,11,4
2023-02-24 12:59:11,15.846,2023,2,24,12,4
2023-02-24 13:59:11,12.799,2023,2,24,13,4
2023-02-24 14:59:11,16.499,2023,2,24,14,4
2023-02-24 15:59:11,16.5,2023,2,24,15,4
2023-02-24 16:59:11,14.952,2023,2,24,16,4
2023-02-24 17:59:11,16.451,2023,2,24,17,4
2023-02-24 18:59:11,10.1,2023,2,24,18,4
2023-02-24 19:59:11,10.492,2023,2,24,19,4
2023-02-24 20:59:11,7.92,2023,2,24,20,4
2023-02-24 21:59:11,3.474,2023,2,24,21,4
2023-02-24 22:59:11,2.774,2023,2,24,22,4
2023-02-24 23:59:11,2.622,2023,2,24,23,4
2023-02-25 00:59:11,2.567,2023,2,25,0,5
2023-02-25 01:59:11,2.542,2023,2,25,1,5
2023-02-25 02:59:11,2.561,2023,2,25,2,5
2023-02-25 03:59:11,2.611,2023,2,25,3,5
2023-02-25 04:59:11,2.686,2023,2,25,4,5
2023-02-25 05:59:11,3.08,2023,2,25,5,5
2023-02-25 06:59:11,3.618,2023,2,25,6,5
2023-02-25 07:59:11,5.24,2023,2,25,7,5
2023-02-25 08:59:11,6.447,2023,2,25,8,5
2023-02-25 09:59:11,6.125,2023,2,25,9,5
2023-02-25 10:59:11,5.497,2023,2,25,10,5
2023-02-25 11:59:11,4.949,2023,2,25,11,5
2023-02-25 12:59:11,5.499,2023,2,25,12,5
2023-02-25 13:59:11,6.579,2023,2,25,13,5
2023-02-25 14:59:11,6.282,2023,2,25,14,5
2023-02-25 15:59:11,6.629,2023,2,25,15,5
2023-02-25 16:59:11,6.703,2023,2,25,16,5
2023-02-25 17:59:11,8.241,2023,2,25,17,5
2023-02-25 18:59:11,6.01,2023,2,25,18,5
2023-02-25 19:59:11,7.084,2023,2,25,19,5
2023-02-25 20:59:11,7.712,2023,2,25,20,5
2023-02-25 21:59:11,5.503,2023,2,25,21,5
2023-02-25 22:59:11,9.159,2023,2,25,22,5
2023-02-25 23:59:11,6.767,2023,2,25,23,5
2023-02-26 00:59:11,5.57,2023,2,26,0,6
2023-02-26 01:59:11,5.641,2023,2,26,1,6
2023-02-26 02:59:11,6.054,2023,2,26,2,6
2023-02-26 03:59:11,5.374,2023,2,26,3,6
2023-02-26 04:59:11,5.487,2023,2,26,4,6
2023-02-26 05:59:11,6.757,2023,2,26,5,6
2023-02-26 06:59:11,10.993,2023,2,26,6,6
2023-02-26 07:59:11,10.216,2023,2,26,7,6
2023-02-26 08:59:11,10.715,2023,2,26,8,6
2023-02-26 09:59:11,10.248,2023,2,26,9,6
2023-02-26 10:59:11,9.288,2023,2,26,10,6
2023-02-26 11:59:11,6.084,2023,2,26,11,6
2023-02-26 12:59:11,6.005,2023,2,26,12,6
2023-02-26 13:59:11,9.504,2023,2,26,13,6
2023-02-26 14:59:11,10.881,2023,2,26,14,6
2023-02-26 15:59:11,14.289,2023,2,26,15,6
2023-02-26 16:59:11,16.907,2023,2,26,16,6
2023-02-26 17:59:11,13.08,2023,2,26,17,6
2023-02-26 18:59:11,12.517,2023,2,26,18,6
2023-02-26 19:59:11,12.102,2023,2,26,19,6
2023-02-26 20:59:11,10.59,2023,2,26,20,6
2023-02-26 21:59:11,7.036,2023,2,26,21,6
2023-02-26 22:59:11,7.252,2023,2,26,22,6
2023-02-26 23:59:11,7.295,2023,2,26,23,6
2023-02-27 00:59:11,7.151,2023,2,27,0,0
2023-02-27 01:59:11,7.997,2023,2,27,1,0
2023-02-27 02:59:11,10.309,2023,2,27,2,0
2023-02-27 03:59:11,14.843,2023,2,27,3,0
2023-02-27 04:59:11,18.065,2023,2,27,4,0
2023-02-27 05:59:11,14.765,2023,2,27,5,0
2023-02-27 06:59:11,19.8,2023,2,27,6,0
2023-02-27 07:59:11,13.01,2023,2,27,7,0
2023-02-27 08:59:11,12.672,2023,2,27,8,0
2023-02-27 09:59:11,12.319,2023,2,27,9,0
2023-02-27 10:59:11,11.965,2023,2,27,10,0
2023-02-27 11:59:11,11.479,2023,2,27,11,0
2023-02-27 12:59:11,6.19,2023,2,27,12,0
2023-02-27 13:59:11,3.66,2023,2,27,13,0
2023-02-27 14:59:11,3.3,2023,2,27,14,0
2023-02-27 15:59:11,3.849,2023,2,27,15,0
2023-02-27 16:59:11,3.829,2023,2,27,16,0
2023-02-27 17:59:11,3.055,2023,2,27,17,0
2023-02-27 18:59:11,2.965,2023,2,27,18,0
2023-02-27 19:59:11,2.892,2023,2,27,19,0
2023-02-27 20:59:11,2.627,2023,2,27,20,0
2023-02-27 21:59:11,2.541,2023,2,27,21,0
2023-02-27 22:59:11,2.435,2023,2,27,22,0
2023-02-27 23:59:11,2.475,2023,2,27,23,0
2023-02-28 00:59:11,2.538,2023,2,28,0,1
2023-02-28 01:59:11,2.582,2023,2,28,1,1
2023-02-28 02:59:11,2.907,2023,2,28,2,1
2023-02-28 03:59:11,3.132,2023,2,28,3,1
2023-02-28 04:59:11,3.212,2023,2,28,4,1
2023-02-28 05:59:11,4.349,2023,2,28,5,1
2023-02-28 06:59:11,4.949,2023,2,28,6,1
2023-02-28 07:59:11,4.851,2023,2,28,7,1
2023-02-28 08:59:11,4.949,2023,2,28,8,1
2023-02-28 09:59:11,4.398,2023,2,28,9,1
2023-02-28 10:59:11,3.953,2023,2,28,10,1
2023-02-28 11:59:11,3.271,2023,2,28,11,1
2023-02-28 12:59:11,3.19,2023,2,28,12,1
2023-02-28 13:59:11,3.098,2023,2,28,13,1
2023-02-28 14:59:11,3.369,2023,2,28,14,1
2023-02-28 15:59:11,4.635,2023,2,28,15,1
2023-02-28 16:59:11,5.38,2023,2,28,16,1
2023-02-28 17:59:11,4.5,2023,2,28,17,1
2023-02-28 18:59:11,3.193,2023,2,28,18,1
2023-02-28 19:59:11,3.156,2023,2,28,19,1
2023-02-28 20:59:11,3.037,2023,2,28,20,1
2023-02-28 21:59:11,2.758,2023,2,28,21,1
2023-02-28 22:59:11,2.96,2023,2,28,22,1
2023-02-28 23:59:11,2.802,2023,2,28,23,1
2023-03-01 00:59:11,2.809,2023,3,1,0,2
2023-03-01 01:59:11,2.861,2023,3,1,1,2
2023-03-01 02:59:11,3.084,2023,3,1,2,2
2023-03-01 03:59:11,3.962,2023,3,1,3,2
2023-03-01 04:59:11,11.916,2023,3,1,4,2
2023-03-01 05:59:11,16.507,2023,3,1,5,2
2023-03-01 06:59:11,19.808,2023,3,1,6,2
2023-03-01 07:59:11,15.73,2023,3,1,7,2
2023-03-01 08:59:11,12.967,2023,3,1,8,2
2023-03-01 09:59:11,12.654,2023,3,1,9,2
2023-03-01 10:59:11,12.342,2023,3,1,10,2
2023-03-01 11:59:11,12.189,2023,3,1,11,2
2023-03-01 12:59:11,12.299,2023,3,1,12,2
2023-03-01 13:59:11,12.554,2023,3,1,13,2
2023-03-01 14:59:11,12.679,2023,3,1,14,2
2023-03-01 15:59:11,12.892,2023,3,1,15,2
2023-03-01 16:59:11,12.879,2023,3,1,16,2
2023-03-01 17:59:11,7.821,2023,3,1,17,2
2023-03-01 18:59:11,3.458,2023,3,1,18,2
2023-03-01 19:59:11,2.982,2023,3,1,19,2
2023-03-01 20:59:11,2.501,2023,3,1,20,2
2023-03-01 21:59:11,2.34,2023,3,1,21,2
2023-03-01 22:59:11,1.855,2023,3,1,22,2
2023-03-01 23:59:11,1.418,2023,3,1,23,2
2023-03-02 00:59:11,1.151,2023,3,2,0,3
2023-03-02 01:59:11,1.392,2023,3,2,1,3
2023-03-02 02:59:11,1.924,2023,3,2,2,3
2023-03-02 03:59:11,2.426,2023,3,2,3,3
2023-03-02 04:59:11,2.622,2023,3,2,4,3
2023-03-02 05:59:11,2.872,2023,3,2,5,3
2023-03-02 06:59:11,3.538,2023,3,2,6,3
2023-03-02 07:59:11,3.299,2023,3,2,7,3
2023-03-02 08:59:11,2.781,2023,3,2,8,3
2023-03-02 09:59:11,2.663,2023,3,2,9,3
2023-03-02 10:59:11,2.616,2023,3,2,10,3
2023-03-02 11:59:11,2.591,2023,3,2,11,3
2023-03-02 12:59:11,2.551,2023,3,2,12,3
2023-03-02 13:59:11,2.49,2023,3,2,13,3
2023-03-02 14:59:11,2.504,2023,3,2,14,3
2023-03-02 15:59:11,2.582,2023,3,2,15,3
2023-03-02 16:59:11,2.595,2023,3,2,16,3
2023-03-02 17:59:11,2.599,2023,3,2,17,3
2023-03-02 18:59:11,2.505,2023,3,2,18,3
2023-03-02 19:59:11,2.565,2023,3,2,19,3
2023-03-02 20:59:11,2.53,2023,3,2,20,3
2023-03-02 21:59:11,2.479,2023,3,2,21,3
2023-03-02 22:59:11,2.368,2023,3,2,22,3
2023-03-02 23:59:11,2.369,2023,3,2,23,3
2023-03-03 00:59:11,2.42,2023,3,3,0,4
2023-03-03 01:59:11,2.477,2023,3,3,1,4
2023-03-03 02:59:11,2.584,2023,3,3,2,4
2023-03-03 03:59:11,2.879,2023,3,3,3,4
2023-03-03 04:59:11,7.032,2023,3,3,4,4
2023-03-03 05:59:11,12.735,2023,3,3,5,4
2023-03-03 06:59:11,12.862,2023,3,3,6,4
2023-03-03 07:59:11,12.758,2023,3,3,7,4
2023-03-03 08:59:11,14.078,2023,3,3,8,4
2023-03-03 09:59:11,13.001,2023,3,3,9,4
2023-03-03 10:59:11,12.313,2023,3,3,10,4
2023-03-03 11:59:11,11.463,2023,3,3,11,4
2023-03-03 12:59:11,11.56,2023,3,3,12,4
2023-03-03 13:59:11,13.343,2023,3,3,13,4
2023-03-03 14:59:11,16.452,2023,3,3,14,4
2023-03-03 15:59:11,18.323,2023,3,3,15,4
2023-03-03 16:59:11,18.15,2023,3,3,16,4
2023-03-03 17:59:11,11.194,2023,3,3,17,4
2023-03-03 18:59:11,4.43,2023,3,3,18,4
2023-03-03 19:59:11,4.409,2023,3,3,19,4
2023-03-03 20:59:11,3.667,2023,3,3,20,4
2023-03-03 21:59:11,2.372,2023,3,3,21,4
2023-03-03 22:59:11,4.88,2023,3,3,22,4
2023-03-03 23:59:11,3.04,2023,3,3,23,4
2023-03-04 00:59:11,2.659,2023,3,4,0,5
2023-03-04 01:59:11,2.721,2023,3,4,1,5
2023-03-04 02:59:11,2.812,2023,3,4,2,5
2023-03-04 03:59:11,3.04,2023,3,4,3,5
2023-03-04 04:59:11,3.267,2023,3,4,4,5
2023-03-04 05:59:11,4.444,2023,3,4,5,5
2023-03-04 06:59:11,6.6,2023,3,4,6,5
2023-03-04 07:59:11,8.133,2023,3,4,7,5
2023-03-04 08:59:11,8.133,2023,3,4,8,5
2023-03-04 09:59:11,8.173,2023,3,4,9,5
2023-03-04 10:59:11,10.542,2023,3,4,10,5
2023-03-04 11:59:11,10.26,2023,3,4,11,5
2023-03-04 12:59:11,10.644,2023,3,4,12,5
2023-03-04 13:59:11,11.331,2023,3,4,13,5
2023-03-04 14:59:11,11.983,2023,3,4,14,5
2023-03-04 15:59:11,15.03,2023,3,4,15,5
2023-03-04 16:59:11,16.282,2023,3,4,16,5
2023-03-04 17:59:11,15.567,2023,3,4,17,5
2023-03-04 18:59:11,13.529,2023,3,4,18,5
2023-03-04 19:59:11,12.637,2023,3,4,19,5
2023-03-04 20:59:11,12.378,2023,3,4,20,5
2023-03-04 21:59:11,11.639,2023,3,4,21,5
2023-03-04 22:59:11,11.536,2023,3,4,22,5
2023-03-04 23:59:11,11.339,2023,3,4,23,5
2023-03-05 00:59:11,11.231,2023,3,5,0,6
2023-03-05 01:59:11,11.439,2023,3,5,1,6
2023-03-05 02:59:11,11.135,2023,3,5,2,6
2023-03-05 03:59:11,11.233,2023,3,5,3,6
2023-03-05 04:59:11,11.161,2023,3,5,4,6
2023-03-05 05:59:11,11.636,2023,3,5,5,6
2023-03-05 06:59:11,11.88,2023,3,5,6,6
2023-03-05 07:59:11,11.85,2023,3,5,7,6
2023-03-05 08:59:11,11.57,2023,3,5,8,6
2023-03-05 09:59:11,11.748,2023,3,5,9,6
2023-03-05 10:59:11,11.751,2023,3,5,10,6
2023-03-05 11:59:11,11.776,2023,3,5,11,6
2023-03-05 12:59:11,11.748,2023,3,5,12,6
2023-03-05 13:59:11,12.214,2023,3,5,13,6
2023-03-05 14:59:11,12.69,2023,3,5,14,6
2023-03-05 15:59:11,15.965,2023,3,5,15,6
2023-03-05 16:59:11,18.312,2023,3,5,16,6
2023-03-05 17:59:11,18.715,2023,3,5,17,6
2023-03-05 18:59:11,16.244,2023,3,5,18,6
2023-03-05 19:59:11,15.949,2023,3,5,19,6
2023-03-05 20:59:11,15.067,2023,3,5,20,6
2023-03-05 21:59:11,12.949,2023,3,5,21,6
2023-03-05 22:59:11,14.366,2023,3,5,22,6
2023-03-05 23:59:11,13.429,2023,3,5,23,6
2023-03-06 00:59:11,13.233,2023,3,6,0,0
2023-03-06 01:59:11,13.219,2023,3,6,1,0
2023-03-06 02:59:11,13.465,2023,3,6,2,0
2023-03-06 03:59:11,15.118,2023,3,6,3,0
2023-03-06 04:59:11,17.578,2023,3,6,4,0
2023-03-06 05:59:11,20.35,2023,3,6,5,0
2023-03-06 06:59:11,23.88,2023,3,6,6,0
2023-03-06 07:59:11,20.899,2023,3,6,7,0
2023-03-06 08:59:11,18.729,2023,3,6,8,0
2023-03-06 09:59:11,17.692,2023,3,6,9,0
2023-03-06 10:59:11,16.491,2023,3,6,10,0
2023-03-06 11:59:11,15.945,2023,3,6,11,0
2023-03-06 12:59:11,15.873,2023,3,6,12,0
2023-03-06 13:59:11,16.036,2023,3,6,13,0
2023-03-06 14:59:11,16.72,2023,3,6,14,0
2023-03-06 15:59:11,17.823,2023,3,6,15,0
2023-03-06 16:59:11,20.336,2023,3,6,16,0
2023-03-06 17:59:11,19.449,2023,3,6,17,0
2023-03-06 18:59:11,16.499,2023,3,6,18,0
2023-03-06 19:59:11,14.696,2023,3,6,19,0
2023-03-06 20:59:11,13.272,2023,3,6,20,0
2023-03-06 21:59:11,12.26,2023,3,6,21,0
2023-03-06 22:59:11,14.158,2023,3,6,22,0
2023-03-06 23:59:11,13.208,2023,3,6,23,0
2023-03-07 00:59:11,12.894,2023,3,7,0,1
2023-03-07 01:59:11,12.858,2023,3,7,1,1
2023-03-07 02:59:11,12.893,2023,3,7,2,1
2023-03-07 03:59:11,14.014,2023,3,7,3,1
2023-03-07 04:59:11,15.304,2023,3,7,4,1
2023-03-07 05:59:11,15.035,2023,3,7,5,1
2023-03-07 06:59:11,14.31,2023,3,7,6,1
2023-03-07 07:59:11,13.63,2023,3,7,7,1
2023-03-07 08:59:11,16.5,2023,3,7,8,1
2023-03-07 09:59:11,13.201,2023,3,7,9,1
2023-03-07 10:59:11,12.894,2023,3,7,10,1
2023-03-07 11:59:11,14.849,2023,3,7,11,1
2023-03-07 12:59:11,13.965,2023,3,7,12,1
2023-03-07 13:59:11,11.734,2023,3,7,13,1
2023-03-07 14:59:11,12.943,2023,3,7,14,1
2023-03-07 15:59:11,15.965,2023,3,7,15,1
2023-03-07 16:59:11,16.444,2023,3,7,16,1
2023-03-07 17:59:11,14.215,2023,3,7,17,1
2023-03-07 18:59:11,12.469,2023,3,7,18,1
2023-03-07 19:59:11,12.363,2023,3,7,19,1
2023-03-07 20:59:11,7.484,2023,3,7,20,1
2023-03-07 21:59:11,6.316,2023,3,7,21,1
2023-03-07 22:59:11,8.097,2023,3,7,22,1
2023-03-07 23:59:11,7.811,2023,3,7,23,1
2023-03-08 00:59:11,7.708,2023,3,8,0,2
2023-03-08 01:59:11,9.165,2023,3,8,1,2
2023-03-08 02:59:11,11.856,2023,3,8,2,2
2023-03-08 03:59:11,12.603,2023,3,8,3,2
2023-03-08 04:59:11,15.103,2023,3,8,4,2
2023-03-08 05:59:11,17.438,2023,3,8,5,2
2023-03-08 06:59:11,19.041,2023,3,8,6,2
2023-03-08 07:59:11,17.93,2023,3,8,7,2
2023-03-08 08:59:11,16.829,2023,3,8,8,2
2023-03-08 09:59:11,15.859,2023,3,8,9,2
2023-03-08 10:59:11,15.089,2023,3,8,10,2
2023-03-08 11:59:11,14.861,2023,3,8,11,2
2023-03-08 12:59:11,15.116,2023,3,8,12,2
2023-03-08 13:59:11,15.519,2023,3,8,13,2
2023-03-08 14:59:11,15.892,2023,3,8,14,2
2023-03-08 15:59:11,16.831,2023,3,8,15,2
2023-03-08 16:59:11,18.358,2023,3,8,16,2
2023-03-08 17:59:11,18.702,2023,3,8,17,2
2023-03-08 18:59:11,16.915,2023,3,8,18,2
2023-03-08 19:59:11,14.81,2023,3,8,19,2
2023-03-08 20:59:11,14.17,2023,3,8,20,2
2023-03-08 21:59:11,12.684,2023,3,8,21,2
2023-03-08 22:59:11,12.503,2023,3,8,22,2
2023-03-08 23:59:11,12.253,2023,3,8,23,2
2023-03-09 00:59:11,12.212,2023,3,9,0,3
2023-03-09 01:59:11,12.032,2023,3,9,1,3
2023-03-09 02:59:11,12.234,2023,3,9,2,3
2023-03-09 03:59:11,13.2,2023,3,9,3,3
2023-03-09 04:59:11,15.173,2023,3,9,4,3
2023-03-09 05:59:11,17.39,2023,3,9,5,3
2023-03-09 06:59:11,18.055,2023,3,9,6,3
2023-03-09 07:59:11,17.161,2023,3,9,7,3
2023-03-09 08:59:11,15.904,2023,3,9,8,3
2023-03-09 09:59:11,14.702,2023,3,9,9,3
2023-03-09 10:59:11,13.58,2023,3,9,10,3
2023-03-09 11:59:11,12.81,2023,3,9,11,3
2023-03-09 12:59:11,12.781,2023,3,9,12,3
2023-03-09 13:59:11,12.839,2023,3,9,13,3
2023-03-09 14:59:11,13.02,2023,3,9,14,3
2023-03-09 15:59:11,14.944,2023,3,9,15,3
2023-03-09 16:59:11,13.533,2023,3,9,16,3
2023-03-09 17:59:11,13.196,2023,3,9,17,3
2023-03-09 18:59:11,13.74,2023,3,9,18,3
2023-03-09 19:59:11,13.76,2023,3,9,19,3
2023-03-09 20:59:11,12.959,2023,3,9,20,3
2023-03-09 21:59:11,10.743,2023,3,9,21,3
2023-03-09 22:59:11,10.415,2023,3,9,22,3
2023-03-09 23:59:11,8.402,2023,3,9,23,3
2023-03-10 00:59:11,9.899,2023,3,10,0,4
2023-03-10 01:59:11,10.872,2023,3,10,1,4
2023-03-10 02:59:11,10.9,2023,3,10,2,4
2023-03-10 03:59:11,11.55,2023,3,10,3,4
2023-03-10 04:59:11,13.179,2023,3,10,4,4
2023-03-10 05:59:11,15.06,2023,3,10,5,4
2023-03-10 06:59:11,15.5,2023,3,10,6,4
2023-03-10 07:59:11,15.027,2023,3,10,7,4
2023-03-10 08:59:11,14.508,2023,3,10,8,4
2023-03-10 09:59:11,13.761,2023,3,10,9,4
2023-03-10 10:59:11,12.806,2023,3,10,10,4
2023-03-10 11:59:11,12.412,2023,3,10,11,4
2023-03-10 12:59:11,12.64,2023,3,10,12,4
2023-03-10 13:59:11,12.388,2023,3,10,13,4
2023-03-10 14:59:11,12.111,2023,3,10,14,4
2023-03-10 15:59:11,14.227,2023,3,10,15,4
2023-03-10 16:59:11,14.903,2023,3,10,16,4
2023-03-10 17:59:11,14.731,2023,3,10,17,4
2023-03-10 18:59:11,12.695,2023,3,10,18,4
2023-03-10 19:59:11,11.986,2023,3,10,19,4
2023-03-10 20:59:11,10.999,2023,3,10,20,4
2023-03-10 21:59:11,9.404,2023,3,10,21,4
2023-03-10 22:59:11,7.724,2023,3,10,22,4
2023-03-10 23:59:11,7.822,2023,3,10,23,4
2023-03-11 00:59:11,8.039,2023,3,11,0,5
2023-03-11 01:59:11,8.848,2023,3,11,1,5
2023-03-11 02:59:11,9.434,2023,3,11,2,5
2023-03-11 03:59:11,10.58,2023,3,11,3,5
2023-03-11 04:59:11,11.466,2023,3,11,4,5
2023-03-11 05:59:11,12.11,2023,3,11,5,5
2023-03-11 06:59:11,12.24,2023,3,11,6,5
2023-03-11 07:59:11,11.701,2023,3,11,7,5
2023-03-11 08:59:11,11.367,2023,3,11,8,5
2023-03-11 09:59:11,11.367,2023,3,11,9,5
2023-03-11 10:59:11,11.365,2023,3,11,10,5
2023-03-11 11:59:11,11.33,2023,3,11,11,5
2023-03-11 12:59:11,8.702,2023,3,11,12,5
2023-03-11 13:59:11,8.872,2023,3,11,13,5
2023-03-11 14:59:11,11.167,2023,3,11,14,5
2023-03-11 15:59:11,14.086,2023,3,11,15,5
2023-03-11 16:59:11,14.724,2023,3,11,16,5
2023-03-11 17:59:11,12.147,2023,3,11,17,5
2023-03-11 18:59:11,11.663,2023,3,11,18,5
2023-03-11 19:59:11,12.648,2023,3,11,19,5
2023-03-11 20:59:11,12.854,2023,3,11,20,5
2023-03-11 21:59:11,11.164,2023,3,11,21,5
2023-03-11 22:59:11,11.083,2023,3,11,22,5
2023-03-11 23:59:11,9.024,2023,3,11,23,5
2023-03-12 00:59:11,8.556,2023,3,12,0,6
2023-03-12 01:59:11,7.867,2023,3,12,1,6
2023-03-12 02:59:11,7.865,2023,3,12,2,6
2023-03-12 03:59:11,8.196,2023,3,12,3,6
2023-03-12 04:59:11,7.521,2023,3,12,4,6
2023-03-12 05:59:11,7.264,2023,3,12,5,6
2023-03-12 06:59:11,8.994,2023,3,12,6,6
2023-03-12 07:59:11,8.638,2023,3,12,7,6
2023-03-12 08:59:11,7.28,2023,3,12,8,6
2023-03-12 09:59:11,7.352,2023,3,12,9,6
2023-03-12 10:59:11,7.273,2023,3,12,10,6
2023-03-12 11:59:11,7.404,2023,3,12,11,6
2023-03-12 12:59:11,7.7,2023,3,12,12,6
2023-03-12 13:59:11,8.239,2023,3,12,13,6
2023-03-12 14:59:11,9.356,2023,3,12,14,6
2023-03-12 15:59:11,11.1,2023,3,12,15,6
2023-03-12 16:59:11,12.041,2023,3,12,16,6
2023-03-12 17:59:11,12.233,2023,3,12,17,6
2023-03-12 18:59:11,11.644,2023,3,12,18,6
2023-03-12 19:59:11,11.158,2023,3,12,19,6
2023-03-12 20:59:11,10.185,2023,3,12,20,6
2023-03-12 21:59:11,7.152,2023,3,12,21,6
2023-03-12 22:59:11,5.482,2023,3,12,22,6
2023-03-12 23:59:11,4.307,2023,3,12,23,6
2023-03-13 00:59:11,3.803,2023,3,13,0,0
2023-03-13 01:59:11,3.351,2023,3,13,1,0
2023-03-13 02:59:11,4.121,2023,3,13,2,0
2023-03-13 03:59:11,6.543,2023,3,13,3,0
2023-03-13 04:59:11,10.131,2023,3,13,4,0
2023-03-13 05:59:11,11.458,2023,3,13,5,0
2023-03-13 06:59:11,11.455,2023,3,13,6,0
2023-03-13 07:59:11,10.645,2023,3,13,7,0
2023-03-13 08:59:11,11.409,2023,3,13,8,0
2023-03-13 09:59:11,11.011,2023,3,13,9,0
2023-03-13 10:59:11,11.454,2023,3,13,10,0
2023-03-13 11:59:11,11.451,2023,3,13,11,0
2023-03-13 12:59:11,9.617,2023,3,13,12,0
2023-03-13 13:59:11,4.884,2023,3,13,13,0
2023-03-13 14:59:11,3.483,2023,3,13,14,0
2023-03-13 15:59:11,5.212,2023,3,13,15,0
2023-03-13 16:59:11,5.773,2023,3,13,16,0
2023-03-13 17:59:11,5.376,2023,3,13,17,0
2023-03-13 18:59:11,4.822,2023,3,13,18,0
2023-03-13 19:59:11,4.64,2023,3,13,19,0
2023-03-13 20:59:11,3.806,2023,3,13,20,0
2023-03-13 21:59:11,2.565,2023,3,13,21,0
2023-03-13 22:59:11,1.053,2023,3,13,22,0
2023-03-13 23:59:11,0.503,2023,3,13,23,0
2023-03-14 00:59:11,0.462,2023,3,14,0,1
2023-03-14 01:59:11,0.273,2023,3,14,1,1
2023-03-14 02:59:11,0.504,2023,3,14,2,1
2023-03-14 03:59:11,2.968,2023,3,14,3,1
2023-03-14 04:59:11,4.686,2023,3,14,4,1
2023-03-14 05:59:11,7.642,2023,3,14,5,1
2023-03-14 06:59:11,11.369,2023,3,14,6,1
2023-03-14 07:59:11,10.167,2023,3,14,7,1
2023-03-14 08:59:11,10.891,2023,3,14,8,1
2023-03-14 09:59:11,10.893,2023,3,14,9,1
2023-03-14 10:59:11,10.442,2023,3,14,10,1
2023-03-14 11:59:11,9.801,2023,3,14,11,1
2023-03-14 12:59:11,8.481,2023,3,14,12,1
2023-03-14 13:59:11,10.746,2023,3,14,13,1
2023-03-14 14:59:11,11.854,2023,3,14,14,1
2023-03-14 15:59:11,13.883,2023,3,14,15,1
2023-03-14 16:59:11,14.531,2023,3,14,16,1
2023-03-14 17:59:11,13.859,2023,3,14,17,1
2023-03-14 18:59:11,11.364,2023,3,14,18,1
2023-03-14 19:59:11,11.822,2023,3,14,19,1
2023-03-14 20:59:11,11.552,2023,3,14,20,1
2023-03-14 21:59:11,10.034,2023,3,14,21,1
2023-03-14 22:59:11,10.91,2023,3,14,22,1
